slug,startAt,discoveredAt,discovery_lead_seconds,outcome,yesTouched,noTouched,yesFirstTouchAt,noFirstTouchAt,pnl_per_share,yes_actual_ask,no_actual_ask,actual_touch_pnl_per_share,beijing_day,beijing_hour,time_block
btc-updown-5m-1786560600,2026-08-12 18:50:00+00:00,2026-08-12 18:42:04.071000+00:00,475.929,none,False,False,,,0.0,,,0.0,2026-08-13,2,00-04
btc-updown-5m-1786560900,2026-08-12 18:55:00+00:00,2026-08-12 18:45:35.188000+00:00,564.812,single,False,True,,2026-08-12T18:58:30.907Z,-0.29,,0.26,-0.26,2026-08-13,2,00-04
btc-updown-5m-1786561200,2026-08-12 19:00:00+00:00,2026-08-12 18:55:03.199000+00:00,296.801,single,False,True,,2026-08-12T19:02:36.580Z,-0.29,,0.19,-0.19,2026-08-13,2,00-04
btc-updown-5m-1786561500,2026-08-12 19:05:00+00:00,2026-08-12 18:56:16.030000+00:00,523.97,single,False,True,,2026-08-12T19:08:38.796Z,-0.29,,0.17,-0.17,2026-08-13,3,00-04
btc-updown-5m-1786561800,2026-08-12 19:10:00+00:00,2026-08-12 19:01:55.909000+00:00,484.091,single,True,False,2026-08-12T19:14:39.394Z,,-0.29,0.01,,-0.01,2026-08-13,3,00-04
btc-updown-5m-1786562100,2026-08-12 19:15:00+00:00,2026-08-12 19:05:19.424000+00:00,580.576,single,False,True,,2026-08-12T19:17:49.125Z,-0.29,,0.04,-0.04,2026-08-13,3,00-04
btc-updown-5m-1786562400,2026-08-12 19:20:00+00:00,2026-08-12 19:13:55.645000+00:00,364.355,none,False,False,,,0.0,,,0.0,2026-08-13,3,00-04
btc-updown-5m-1786562700,2026-08-12 19:25:00+00:00,2026-08-12 19:15:55.498000+00:00,544.502,single,True,False,2026-08-12T19:25:19.258Z,,-0.29,0.24,,-0.24,2026-08-13,3,00-04
btc-updown-5m-1786563000,2026-08-12 19:30:00+00:00,2026-08-12 19:25:12.330000+00:00,287.67,paired,True,True,2026-08-12T19:34:23.068Z,2026-08-12T19:32:21.763Z,0.42,0.25,0.25,0.5,2026-08-13,3,00-04
btc-updown-5m-1786563300,2026-08-12 19:35:00+00:00,2026-08-12 19:25:12.367000+00:00,587.633,none,False,False,,,0.0,,,0.0,2026-08-13,3,00-04
btc-updown-5m-1786563600,2026-08-12 19:40:00+00:00,2026-08-12 19:30:32.725000+00:00,567.275,paired,True,True,2026-08-12T19:44:35.839Z,2026-08-12T19:43:55.753Z,0.42,0.27,0.27,0.45999999999999996,2026-08-13,3,00-04
btc-updown-5m-1786563900,2026-08-12 19:45:00+00:00,2026-08-12 19:39:16.953000+00:00,343.047,single,True,False,2026-08-12T19:49:01.410Z,,-0.29,0.25,,-0.25,2026-08-13,3,00-04
btc-updown-5m-1786564200,2026-08-12 19:50:00+00:00,2026-08-12 19:42:43.610000+00:00,436.39,single,True,False,2026-08-12T19:50:39.762Z,,-0.29,0.26,,-0.26,2026-08-13,3,00-04
btc-updown-5m-1786564500,2026-08-12 19:55:00+00:00,2026-08-12 19:50:26.171000+00:00,273.829,single,False,True,,2026-08-12T19:58:03.827Z,-0.29,,0.13,-0.13,2026-08-13,3,00-04
btc-updown-5m-1786564800,2026-08-12 20:00:00+00:00,2026-08-12 19:50:26.465000+00:00,573.535,single,False,True,,2026-08-12T20:03:45.013Z,-0.29,,0.29,-0.29,2026-08-13,3,00-04
btc-updown-5m-1786565100,2026-08-12 20:05:00+00:00,2026-08-12 19:55:18.840000+00:00,581.16,single,True,False,2026-08-12T20:07:03.880Z,,-0.29,0.14,,-0.14,2026-08-13,4,04-08
btc-updown-5m-1786565400,2026-08-12 20:10:00+00:00,2026-08-12 20:04:20.694000+00:00,339.306,none,False,False,,,0.0,,,0.0,2026-08-13,4,04-08
btc-updown-5m-1786565700,2026-08-12 20:15:00+00:00,2026-08-12 20:05:12.586000+00:00,587.414,paired,True,True,2026-08-12T20:16:12.513Z,2026-08-12T20:19:22.597Z,0.42,0.17,0.25,0.58,2026-08-13,4,04-08
btc-updown-5m-1786566000,2026-08-12 20:20:00+00:00,2026-08-12 20:13:50.666000+00:00,369.334,none,False,False,,,0.0,,,0.0,2026-08-13,4,04-08
btc-updown-5m-1786566300,2026-08-12 20:25:00+00:00,2026-08-12 20:15:37.831000+00:00,562.169,single,False,True,,2026-08-12T20:26:51.336Z,-0.29,,0.24,-0.24,2026-08-13,4,04-08
btc-updown-5m-1786566600,2026-08-12 20:30:00+00:00,2026-08-12 20:25:06.905000+00:00,293.095,single,False,True,,2026-08-12T20:33:00.938Z,-0.29,,0.13,-0.13,2026-08-13,4,04-08
btc-updown-5m-1786566900,2026-08-12 20:35:00+00:00,2026-08-12 20:25:24.727000+00:00,575.273,none,False,False,,,0.0,,,0.0,2026-08-13,4,04-08
btc-updown-5m-1786567200,2026-08-12 20:40:00+00:00,2026-08-12 20:32:45.380000+00:00,434.62,paired,True,True,2026-08-12T20:40:32.814Z,2026-08-12T20:43:55.615Z,0.42,0.27,0.29,0.44,2026-08-13,4,04-08
btc-updown-5m-1786567500,2026-08-12 20:45:00+00:00,2026-08-12 20:40:23.612000+00:00,276.388,none,False,False,,,0.0,,,0.0,2026-08-13,4,04-08
btc-updown-5m-1786567800,2026-08-12 20:50:00+00:00,2026-08-12 20:40:23.846000+00:00,576.154,single,False,True,,2026-08-12T20:54:10.924Z,-0.29,,0.29,-0.29,2026-08-13,4,04-08
btc-updown-5m-1786568100,2026-08-12 20:55:00+00:00,2026-08-12 20:48:46.470000+00:00,373.53,single,False,True,,2026-08-12T20:56:34.625Z,-0.29,,0.24,-0.24,2026-08-13,4,04-08
btc-updown-5m-1786568400,2026-08-12 21:00:00+00:00,2026-08-12 20:50:11.372000+00:00,588.628,none,False,False,,,0.0,,,0.0,2026-08-13,4,04-08
btc-updown-5m-1786568700,2026-08-12 21:05:00+00:00,2026-08-12 20:55:20.305000+00:00,579.695,single,True,False,2026-08-12T21:07:26.107Z,,-0.29,0.28,,-0.28,2026-08-13,5,04-08
btc-updown-5m-1786569000,2026-08-12 21:10:00+00:00,2026-08-12 21:02:21.598000+00:00,458.402,single,False,True,,2026-08-12T21:14:33.764Z,-0.29,,0.29,-0.29,2026-08-13,5,04-08
btc-updown-5m-1786569300,2026-08-12 21:15:00+00:00,2026-08-12 21:05:20.899000+00:00,579.101,single,True,False,2026-08-12T21:18:42.410Z,,-0.29,0.07,,-0.07,2026-08-13,5,04-08
btc-updown-5m-1786569600,2026-08-12 21:20:00+00:00,2026-08-12 21:14:50.323000+00:00,309.677,none,False,False,,,0.0,,,0.0,2026-08-13,5,04-08
btc-updown-5m-1786569900,2026-08-12 21:25:00+00:00,2026-08-12 21:18:36.988000+00:00,383.012,single,True,False,2026-08-12T21:25:33.975Z,,-0.29,0.28,,-0.28,2026-08-13,5,04-08
btc-updown-5m-1786570200,2026-08-12 21:30:00+00:00,2026-08-12 21:25:04.363000+00:00,295.637,single,True,False,2026-08-12T21:34:04.964Z,,-0.29,0.29,,-0.29,2026-08-13,5,04-08
btc-updown-5m-1786570500,2026-08-12 21:35:00+00:00,2026-08-12 21:25:33.703000+00:00,566.297,paired,True,True,2026-08-12T21:39:20.283Z,2026-08-12T21:39:41.961Z,0.42,0.28,0.01,0.71,2026-08-13,5,04-08
btc-updown-5m-1786570800,2026-08-12 21:40:00+00:00,2026-08-12 21:35:21.374000+00:00,278.626,single,False,True,,2026-08-12T21:42:23.397Z,-0.29,,0.26,-0.26,2026-08-13,5,04-08
btc-updown-5m-1786571100,2026-08-12 21:45:00+00:00,2026-08-12 21:35:21.385000+00:00,578.615,none,False,False,,,0.0,,,0.0,2026-08-13,5,04-08
btc-updown-5m-1786571400,2026-08-12 21:50:00+00:00,2026-08-12 21:40:25.062000+00:00,574.938,single,False,True,,2026-08-12T21:53:36.730Z,-0.29,,0.06,-0.06,2026-08-13,5,04-08
btc-updown-5m-1786571700,2026-08-12 21:55:00+00:00,2026-08-12 21:48:47.207000+00:00,372.793,single,True,False,2026-08-12T21:55:57.920Z,,-0.29,0.19,,-0.19,2026-08-13,5,04-08
btc-updown-5m-1786572000,2026-08-12 22:00:00+00:00,2026-08-12 21:50:31.603000+00:00,568.397,single,True,False,2026-08-12T22:01:06.014Z,,-0.29,0.29,,-0.29,2026-08-13,5,04-08
btc-updown-5m-1786572300,2026-08-12 22:05:00+00:00,2026-08-12 21:55:57.588000+00:00,542.412,paired,True,True,2026-08-12T22:09:43.390Z,2026-08-12T22:07:12.240Z,0.42,0.28,0.11,0.61,2026-08-13,6,04-08
btc-updown-5m-1786572600,2026-08-12 22:10:00+00:00,2026-08-12 22:05:28.515000+00:00,271.485,none,False,False,,,0.0,,,0.0,2026-08-13,6,04-08
btc-updown-5m-1786572900,2026-08-12 22:15:00+00:00,2026-08-12 22:05:28.706000+00:00,571.294,single,False,True,,2026-08-12T22:17:17.528Z,-0.29,,0.15,-0.15,2026-08-13,6,04-08
btc-updown-5m-1786573200,2026-08-12 22:20:00+00:00,2026-08-12 22:15:07.131000+00:00,292.869,paired,True,True,2026-08-12T22:23:12.313Z,2026-08-12T22:24:54.195Z,0.42,0.15,0.01,0.84,2026-08-13,6,04-08
btc-updown-5m-1786573500,2026-08-12 22:25:00+00:00,2026-08-12 22:16:05.474000+00:00,534.526,single,True,False,2026-08-12T22:27:27.116Z,,-0.29,0.28,,-0.28,2026-08-13,6,04-08
btc-updown-5m-1786573800,2026-08-12 22:30:00+00:00,2026-08-12 22:22:58.786000+00:00,421.214,single,True,False,2026-08-12T22:34:43.559Z,,-0.29,0.01,,-0.01,2026-08-13,6,04-08
btc-updown-5m-1786574100,2026-08-12 22:35:00+00:00,2026-08-12 22:26:31.715000+00:00,508.285,single,True,False,2026-08-12T22:37:32.945Z,,-0.29,0.28,,-0.28,2026-08-13,6,04-08
btc-updown-5m-1786574400,2026-08-12 22:40:00+00:00,2026-08-12 22:34:35.423000+00:00,324.577,none,False,False,,,0.0,,,0.0,2026-08-13,6,04-08
btc-updown-5m-1786574700,2026-08-12 22:45:00+00:00,2026-08-12 22:35:41.956000+00:00,558.044,paired,True,True,2026-08-12T22:49:02.487Z,2026-08-12T22:49:50.787Z,0.42,0.29,0.01,0.7,2026-08-13,6,04-08
btc-updown-5m-1786575000,2026-08-12 22:50:00+00:00,2026-08-12 22:40:16.153000+00:00,583.847,single,False,True,,2026-08-12T22:53:11.982Z,-0.29,,0.29,-0.29,2026-08-13,6,04-08
btc-updown-5m-1786575300,2026-08-12 22:55:00+00:00,2026-08-12 22:45:20.461000+00:00,579.539,single,False,True,,2026-08-12T22:59:21.009Z,-0.29,,0.29,-0.29,2026-08-13,6,04-08
btc-updown-5m-1786575600,2026-08-12 23:00:00+00:00,2026-08-12 22:50:38.202000+00:00,561.798,single,True,False,2026-08-12T23:04:45.791Z,,-0.29,0.01,,-0.01,2026-08-13,6,04-08
btc-updown-5m-1786575900,2026-08-12 23:05:00+00:00,2026-08-12 22:57:44.670000+00:00,435.33,none,False,False,,,0.0,,,0.0,2026-08-13,7,04-08
btc-updown-5m-1786576200,2026-08-12 23:10:00+00:00,2026-08-12 23:03:54.492000+00:00,365.508,single,True,False,2026-08-12T23:13:12.147Z,,-0.29,0.29,,-0.29,2026-08-13,7,04-08
btc-updown-5m-1786576500,2026-08-12 23:15:00+00:00,2026-08-12 23:05:41.563000+00:00,558.437,none,False,False,,,0.0,,,0.0,2026-08-13,7,04-08
btc-updown-5m-1786576800,2026-08-12 23:20:00+00:00,2026-08-12 23:10:12.900000+00:00,587.1,single,True,False,2026-08-12T23:21:49.596Z,,-0.29,0.24,,-0.24,2026-08-13,7,04-08
btc-updown-5m-1786577100,2026-08-12 23:25:00+00:00,2026-08-12 23:20:16.878000+00:00,283.122,single,False,True,,2026-08-12T23:29:02.876Z,-0.29,,0.29,-0.29,2026-08-13,7,04-08
btc-updown-5m-1786577400,2026-08-12 23:30:00+00:00,2026-08-12 23:20:16.893000+00:00,583.107,single,False,True,,2026-08-12T23:34:02.371Z,-0.29,,0.01,-0.01,2026-08-13,7,04-08
btc-updown-5m-1786577700,2026-08-12 23:35:00+00:00,2026-08-12 23:28:25.522000+00:00,394.478,single,False,True,,2026-08-12T23:39:15.727Z,-0.29,,0.29,-0.29,2026-08-13,7,04-08
btc-updown-5m-1786578000,2026-08-12 23:40:00+00:00,2026-08-12 23:33:57.482000+00:00,362.518,none,False,False,,,0.0,,,0.0,2026-08-13,7,04-08
btc-updown-5m-1786578300,2026-08-12 23:45:00+00:00,2026-08-12 23:39:52.108000+00:00,307.892,single,False,True,,2026-08-12T23:46:23.514Z,-0.29,,0.29,-0.29,2026-08-13,7,04-08
btc-updown-5m-1786578600,2026-08-12 23:50:00+00:00,2026-08-12 23:45:15.255000+00:00,284.745,none,False,False,,,0.0,,,0.0,2026-08-13,7,04-08
btc-updown-5m-1786578900,2026-08-12 23:55:00+00:00,2026-08-12 23:45:30.708000+00:00,569.292,single,False,True,,2026-08-12T23:58:27.677Z,-0.29,,0.21,-0.21,2026-08-13,7,04-08
btc-updown-5m-1786579200,2026-08-13 00:00:00+00:00,2026-08-12 23:52:47.332000+00:00,432.668,none,False,False,,,0.0,,,0.0,2026-08-13,7,04-08
btc-updown-5m-1786579500,2026-08-13 00:05:00+00:00,2026-08-12 23:55:14.449000+00:00,585.551,single,False,True,,2026-08-13T00:05:39.623Z,-0.29,,0.12,-0.12,2026-08-13,8,08-12
btc-updown-5m-1786579800,2026-08-13 00:10:00+00:00,2026-08-13 00:05:24.291000+00:00,275.709,none,False,False,,,0.0,,,0.0,2026-08-13,8,08-12
btc-updown-5m-1786580100,2026-08-13 00:15:00+00:00,2026-08-13 00:05:24.527000+00:00,575.473,single,False,True,,2026-08-13T00:18:20.934Z,-0.29,,0.01,-0.01,2026-08-13,8,08-12
btc-updown-5m-1786580400,2026-08-13 00:20:00+00:00,2026-08-13 00:15:31.099000+00:00,268.901,single,True,False,2026-08-13T00:24:46.844Z,,-0.29,0.29,,-0.29,2026-08-13,8,08-12
btc-updown-5m-1786580700,2026-08-13 00:25:00+00:00,2026-08-13 00:16:12.199000+00:00,527.801,single,True,False,2026-08-13T00:26:06.549Z,,-0.29,0.28,,-0.28,2026-08-13,8,08-12
btc-updown-5m-1786581000,2026-08-13 00:30:00+00:00,2026-08-13 00:21:05.721000+00:00,534.279,none,False,False,,,0.0,,,0.0,2026-08-13,8,08-12
btc-updown-5m-1786581300,2026-08-13 00:35:00+00:00,2026-08-13 00:25:17.746000+00:00,582.254,single,True,False,2026-08-13T00:38:01.596Z,,-0.29,0.28,,-0.28,2026-08-13,8,08-12
btc-updown-5m-1786581600,2026-08-13 00:40:00+00:00,2026-08-13 00:35:19.998000+00:00,280.002,none,False,False,,,0.0,,,0.0,2026-08-13,8,08-12
btc-updown-5m-1786581900,2026-08-13 00:45:00+00:00,2026-08-13 00:35:20.266000+00:00,579.734,single,False,True,,2026-08-13T00:48:10.727Z,-0.29,,0.04,-0.04,2026-08-13,8,08-12
btc-updown-5m-1786582200,2026-08-13 00:50:00+00:00,2026-08-13 00:45:05.334000+00:00,294.666,single,False,True,,2026-08-13T00:51:12.195Z,-0.29,,0.18,-0.18,2026-08-13,8,08-12
btc-updown-5m-1786582500,2026-08-13 00:55:00+00:00,2026-08-13 00:47:16.296000+00:00,463.704,none,False,False,,,0.0,,,0.0,2026-08-13,8,08-12
btc-updown-5m-1786582800,2026-08-13 01:00:00+00:00,2026-08-13 00:51:03.470000+00:00,536.53,single,True,False,2026-08-13T01:01:22.798Z,,-0.29,0.11,,-0.11,2026-08-13,8,08-12
btc-updown-5m-1786583100,2026-08-13 01:05:00+00:00,2026-08-13 01:00:34.741000+00:00,265.259,paired,True,True,2026-08-13T01:07:03.536Z,2026-08-13T01:09:38.118Z,0.42,0.29,0.03,0.6799999999999999,2026-08-13,9,08-12
btc-updown-5m-1786583400,2026-08-13 01:10:00+00:00,2026-08-13 01:01:05.446000+00:00,534.554,single,False,True,,2026-08-13T01:10:57.576Z,-0.29,,0.22,-0.22,2026-08-13,9,08-12
btc-updown-5m-1786583700,2026-08-13 01:15:00+00:00,2026-08-13 01:06:40.768000+00:00,499.232,none,False,False,,,0.0,,,0.0,2026-08-13,9,08-12
btc-updown-5m-1786584000,2026-08-13 01:20:00+00:00,2026-08-13 01:10:24.126000+00:00,575.874,single,True,False,2026-08-13T01:22:43.053Z,,-0.29,0.14,,-0.14,2026-08-13,9,08-12
btc-updown-5m-1786584300,2026-08-13 01:25:00+00:00,2026-08-13 01:20:15.206000+00:00,284.794,none,False,False,,,0.0,,,0.0,2026-08-13,9,08-12
btc-updown-5m-1786584600,2026-08-13 01:30:00+00:00,2026-08-13 01:20:27.208000+00:00,572.792,single,False,True,,2026-08-13T01:32:53.548Z,-0.29,,0.13,-0.13,2026-08-13,9,08-12
btc-updown-5m-1786584900,2026-08-13 01:35:00+00:00,2026-08-13 01:30:02.151000+00:00,297.849,single,False,True,,2026-08-13T01:39:41.303Z,-0.29,,0.29,-0.29,2026-08-13,9,08-12
btc-updown-5m-1786585200,2026-08-13 01:40:00+00:00,2026-08-13 01:30:37.656000+00:00,562.344,single,True,False,2026-08-13T01:42:02.177Z,,-0.29,0.06,,-0.06,2026-08-13,9,08-12
btc-updown-5m-1786585500,2026-08-13 01:45:00+00:00,2026-08-13 01:40:02.403000+00:00,297.597,paired,True,True,2026-08-13T01:49:02.531Z,2026-08-13T01:49:37.348Z,0.42,0.29,0.03,0.6799999999999999,2026-08-13,9,08-12
btc-updown-5m-1786585800,2026-08-13 01:50:00+00:00,2026-08-13 01:40:14.698000+00:00,585.302,single,False,True,,2026-08-13T01:51:54.483Z,-0.29,,0.29,-0.29,2026-08-13,9,08-12
btc-updown-5m-1786586100,2026-08-13 01:55:00+00:00,2026-08-13 01:49:31.888000+00:00,328.112,single,False,True,,2026-08-13T01:58:49.271Z,-0.29,,0.26,-0.26,2026-08-13,9,08-12
btc-updown-5m-1786586400,2026-08-13 02:00:00+00:00,2026-08-13 01:50:23.414000+00:00,576.586,single,False,True,,2026-08-13T02:01:09.424Z,-0.29,,0.28,-0.28,2026-08-13,9,08-12
btc-updown-5m-1786586700,2026-08-13 02:05:00+00:00,2026-08-13 02:00:24.940000+00:00,275.06,single,False,True,,2026-08-13T02:08:44.828Z,-0.29,,0.21,-0.21,2026-08-13,10,08-12
btc-updown-5m-1786587000,2026-08-13 02:10:00+00:00,2026-08-13 02:00:25.185000+00:00,574.815,single,True,False,2026-08-13T02:14:30.522Z,,-0.29,0.28,,-0.28,2026-08-13,10,08-12
btc-updown-5m-1786587300,2026-08-13 02:15:00+00:00,2026-08-13 02:05:14.843000+00:00,585.157,single,True,False,2026-08-13T02:17:17.519Z,,-0.29,0.26,,-0.26,2026-08-13,10,08-12
btc-updown-5m-1786587600,2026-08-13 02:20:00+00:00,2026-08-13 02:15:13.740000+00:00,286.26,none,False,False,,,0.0,,,0.0,2026-08-13,10,08-12
btc-updown-5m-1786587900,2026-08-13 02:25:00+00:00,2026-08-13 02:15:34.454000+00:00,565.546,single,False,True,,2026-08-13T02:25:19.239Z,-0.29,,0.29,-0.29,2026-08-13,10,08-12
btc-updown-5m-1786588200,2026-08-13 02:30:00+00:00,2026-08-13 02:25:01.497000+00:00,298.503,single,True,False,2026-08-13T02:34:08.122Z,,-0.29,0.29,,-0.29,2026-08-13,10,08-12
btc-updown-5m-1786588500,2026-08-13 02:35:00+00:00,2026-08-13 02:25:18.908000+00:00,581.092,single,False,True,,2026-08-13T02:35:56.500Z,-0.29,,0.23,-0.23,2026-08-13,10,08-12
btc-updown-5m-1786588800,2026-08-13 02:40:00+00:00,2026-08-13 02:35:13.482000+00:00,286.518,single,False,True,,2026-08-13T02:44:50.508Z,-0.29,,0.001,-0.001,2026-08-13,10,08-12
btc-updown-5m-1786589100,2026-08-13 02:45:00+00:00,2026-08-13 02:35:13.505000+00:00,586.495,single,True,False,2026-08-13T02:47:24.591Z,,-0.29,0.22,,-0.22,2026-08-13,10,08-12
btc-updown-5m-1786589400,2026-08-13 02:50:00+00:00,2026-08-13 02:44:23.776000+00:00,336.224,single,False,True,,2026-08-13T02:52:21.335Z,-0.29,,0.16,-0.16,2026-08-13,10,08-12
btc-updown-5m-1786589700,2026-08-13 02:55:00+00:00,2026-08-13 02:46:31.129000+00:00,508.871,single,False,True,,2026-08-13T02:57:46.963Z,-0.29,,0.29,-0.29,2026-08-13,10,08-12
btc-updown-5m-1786590000,2026-08-13 03:00:00+00:00,2026-08-13 02:50:08.374000+00:00,591.626,single,True,False,2026-08-13T03:04:50.759Z,,-0.29,0.29,,-0.29,2026-08-13,10,08-12
btc-updown-5m-1786590300,2026-08-13 03:05:00+00:00,2026-08-13 02:58:22.883000+00:00,397.117,paired,True,True,2026-08-13T03:09:58.775Z,2026-08-13T03:08:50.574Z,0.42,0.29,0.15,0.5599999999999999,2026-08-13,11,08-12
btc-updown-5m-1786590600,2026-08-13 03:10:00+00:00,2026-08-13 03:00:47.647000+00:00,552.353,single,False,True,,2026-08-13T03:14:39.547Z,-0.29,,0.01,-0.01,2026-08-13,11,08-12
btc-updown-5m-1786590900,2026-08-13 03:15:00+00:00,2026-08-13 03:05:20.495000+00:00,579.505,single,False,True,,2026-08-13T03:19:49.849Z,-0.29,,0.01,-0.01,2026-08-13,11,08-12
btc-updown-5m-1786591200,2026-08-13 03:20:00+00:00,2026-08-13 03:12:29.080000+00:00,450.92,single,False,True,,2026-08-13T03:23:53.686Z,-0.29,,0.28,-0.28,2026-08-13,11,08-12
btc-updown-5m-1786591500,2026-08-13 03:25:00+00:00,2026-08-13 03:19:32.381000+00:00,327.619,single,True,False,2026-08-13T03:25:57.108Z,,-0.29,0.23,,-0.23,2026-08-13,11,08-12
btc-updown-5m-1786591800,2026-08-13 03:30:00+00:00,2026-08-13 03:25:17.655000+00:00,282.345,none,False,False,,,0.0,,,0.0,2026-08-13,11,08-12
btc-updown-5m-1786592100,2026-08-13 03:35:00+00:00,2026-08-13 03:25:17.715000+00:00,582.285,paired,True,True,2026-08-13T03:39:59.921Z,2026-08-13T03:36:09.746Z,0.42,0.01,0.23,0.76,2026-08-13,11,08-12
btc-updown-5m-1786592400,2026-08-13 03:40:00+00:00,2026-08-13 03:34:34.085000+00:00,325.915,single,True,False,2026-08-13T03:43:31.549Z,,-0.29,0.12,,-0.12,2026-08-13,11,08-12
btc-updown-5m-1786592700,2026-08-13 03:45:00+00:00,2026-08-13 03:35:46.174000+00:00,553.826,single,False,True,,2026-08-13T03:47:26.543Z,-0.29,,0.15,-0.15,2026-08-13,11,08-12
btc-updown-5m-1786593000,2026-08-13 03:50:00+00:00,2026-08-13 03:43:31.264000+00:00,388.736,single,True,False,2026-08-13T03:52:12.983Z,,-0.29,0.29,,-0.29,2026-08-13,11,08-12
btc-updown-5m-1786593300,2026-08-13 03:55:00+00:00,2026-08-13 03:47:21.824000+00:00,458.176,single,True,False,2026-08-13T03:57:19.726Z,,-0.29,0.27,,-0.27,2026-08-13,11,08-12
btc-updown-5m-1786593600,2026-08-13 04:00:00+00:00,2026-08-13 03:55:15.670000+00:00,284.33,none,False,False,,,0.0,,,0.0,2026-08-13,11,08-12
btc-updown-5m-1786593900,2026-08-13 04:05:00+00:00,2026-08-13 03:57:15.344000+00:00,464.656,paired,True,True,2026-08-13T04:09:55.893Z,2026-08-13T04:08:51.173Z,0.42,0.01,0.28,0.71,2026-08-13,12,12-16
btc-updown-5m-1786594200,2026-08-13 04:10:00+00:00,2026-08-13 04:03:52.755000+00:00,367.245,paired,True,True,2026-08-13T04:12:12.824Z,2026-08-13T04:14:10.884Z,0.42,0.19,0.29,0.52,2026-08-13,12,12-16
btc-updown-5m-1786594500,2026-08-13 04:15:00+00:00,2026-08-13 04:05:24.511000+00:00,575.489,single,True,False,2026-08-13T04:16:09.403Z,,-0.29,0.1,,-0.1,2026-08-13,12,12-16
btc-updown-5m-1786594800,2026-08-13 04:20:00+00:00,2026-08-13 04:12:04.687000+00:00,475.313,none,False,False,,,0.0,,,0.0,2026-08-13,12,12-16
btc-updown-5m-1786595100,2026-08-13 04:25:00+00:00,2026-08-13 04:15:58.737000+00:00,541.263,single,False,True,,2026-08-13T04:29:18.698Z,-0.29,,0.29,-0.29,2026-08-13,12,12-16
btc-updown-5m-1786595400,2026-08-13 04:30:00+00:00,2026-08-13 04:24:01.737000+00:00,358.263,single,False,True,,2026-08-13T04:30:46.283Z,-0.29,,0.22,-0.22,2026-08-13,12,12-16
btc-updown-5m-1786595700,2026-08-13 04:35:00+00:00,2026-08-13 04:25:23.134000+00:00,576.866,none,False,False,,,0.0,,,0.0,2026-08-13,12,12-16
btc-updown-5m-1786596000,2026-08-13 04:40:00+00:00,2026-08-13 04:31:34.987000+00:00,505.013,single,False,True,,2026-08-13T04:44:42.348Z,-0.29,,0.1,-0.1,2026-08-13,12,12-16
btc-updown-5m-1786596300,2026-08-13 04:45:00+00:00,2026-08-13 04:35:29.310000+00:00,570.69,none,False,False,,,0.0,,,0.0,2026-08-13,12,12-16
btc-updown-5m-1786596600,2026-08-13 04:50:00+00:00,2026-08-13 04:40:20.302000+00:00,579.698,none,False,False,,,0.0,,,0.0,2026-08-13,12,12-16
btc-updown-5m-1786596900,2026-08-13 04:55:00+00:00,2026-08-13 04:50:17.266000+00:00,282.734,single,False,True,,2026-08-13T04:58:47.758Z,-0.29,,0.29,-0.29,2026-08-13,12,12-16
btc-updown-5m-1786597200,2026-08-13 05:00:00+00:00,2026-08-13 04:50:18.125000+00:00,581.875,paired,True,True,2026-08-13T05:01:51.988Z,2026-08-13T05:03:40.143Z,0.42,0.29,0.15,0.5599999999999999,2026-08-13,12,12-16
btc-updown-5m-1786597500,2026-08-13 05:05:00+00:00,2026-08-13 04:55:19.380000+00:00,580.62,single,True,False,2026-08-13T05:09:16.794Z,,-0.29,0.29,,-0.29,2026-08-13,13,12-16
btc-updown-5m-1786597800,2026-08-13 05:10:00+00:00,2026-08-13 05:00:14.890000+00:00,585.11,single,False,True,,2026-08-13T05:10:59.949Z,-0.29,,0.19,-0.19,2026-08-13,13,12-16
btc-updown-5m-1786598100,2026-08-13 05:15:00+00:00,2026-08-13 05:10:17.087000+00:00,282.913,single,False,True,,2026-08-13T05:18:51.403Z,-0.29,,0.29,-0.29,2026-08-13,13,12-16
btc-updown-5m-1786598400,2026-08-13 05:20:00+00:00,2026-08-13 05:10:17.257000+00:00,582.743,none,False,False,,,0.0,,,0.0,2026-08-13,13,12-16
btc-updown-5m-1786598700,2026-08-13 05:25:00+00:00,2026-08-13 05:19:52.137000+00:00,307.863,single,True,False,2026-08-13T05:27:09.936Z,,-0.29,0.18,,-0.18,2026-08-13,13,12-16
btc-updown-5m-1786599000,2026-08-13 05:30:00+00:00,2026-08-13 05:20:35.800000+00:00,564.2,none,False,False,,,0.0,,,0.0,2026-08-13,13,12-16
btc-updown-5m-1786599300,2026-08-13 05:35:00+00:00,2026-08-13 05:25:27.902000+00:00,572.098,none,False,False,,,0.0,,,0.0,2026-08-13,13,12-16
btc-updown-5m-1786599600,2026-08-13 05:40:00+00:00,2026-08-13 05:30:23.441000+00:00,576.559,none,False,False,,,0.0,,,0.0,2026-08-13,13,12-16
btc-updown-5m-1786599900,2026-08-13 05:45:00+00:00,2026-08-13 05:35:22.870000+00:00,577.13,none,False,False,,,0.0,,,0.0,2026-08-13,13,12-16
btc-updown-5m-1786600200,2026-08-13 05:50:00+00:00,2026-08-13 05:40:19.914000+00:00,580.086,none,False,False,,,0.0,,,0.0,2026-08-13,13,12-16
btc-updown-5m-1786600500,2026-08-13 05:55:00+00:00,2026-08-13 05:45:15.796000+00:00,584.204,none,False,False,,,0.0,,,0.0,2026-08-13,13,12-16
